BHK,Size,City,Bathroom,Area Type,Furnishing Status,Tenant Preferred,Rent,Description,Neighborhood_Overview,Picture_URL,Amenities,Bedrooms,Bathrooms_Airbnb,Property_Type,Room_Type,combined_text,Embedding_0,Embedding_1,Embedding_2,Embedding_3,Embedding_4,Embedding_5,Embedding_6,Embedding_7,Embedding_8,Embedding_9,Embedding_10,Embedding_11,Embedding_12,Embedding_13,Embedding_14,Embedding_15,Embedding_16,Embedding_17,Embedding_18,Embedding_19,Embedding_20,Embedding_21,Embedding_22,Embedding_23,Embedding_24,Embedding_25,Embedding_26,Embedding_27,Embedding_28,Embedding_29,Embedding_30,Embedding_31,Embedding_32,Embedding_33,Embedding_34,Embedding_35,Embedding_36,Embedding_37,Embedding_38,Embedding_39,Embedding_40,Embedding_41,Embedding_42,Embedding_43,Embedding_44,Embedding_45,Embedding_46,Embedding_47,Embedding_48,Embedding_49,Embedding_50,Embedding_51,Embedding_52,Embedding_53,Embedding_54,Embedding_55,Embedding_56,Embedding_57,Embedding_58,Embedding_59,Embedding_60,Embedding_61,Embedding_62,Embedding_63,Embedding_64,Embedding_65,Embedding_66,Embedding_67,Embedding_68,Embedding_69,Embedding_70,Embedding_71,Embedding_72,Embedding_73,Embedding_74,Embedding_75,Embedding_76,Embedding_77,Embedding_78,Embedding_79,Embedding_80,Embedding_81,Embedding_82,Embedding_83,Embedding_84,Embedding_85,Embedding_86,Embedding_87,Embedding_88,Embedding_89,Embedding_90,Embedding_91,Embedding_92,Embedding_93,Embedding_94,Embedding_95,Embedding_96,Embedding_97,Embedding_98,Embedding_99,Embedding_100,Embedding_101,Embedding_102,Embedding_103,Embedding_104,Embedding_105,Embedding_106,Embedding_107,Embedding_108,Embedding_109,Embedding_110,Embedding_111,Embedding_112,Embedding_113,Embedding_114,Embedding_115,Embedding_116,Embedding_117,Embedding_118,Embedding_119,Embedding_120,Embedding_121,Embedding_122,Embedding_123,Embedding_124,Embedding_125,Embedding_126,Embedding_127,Embedding_128,Embedding_129,Embedding_130,Embedding_131,Embedding_132,Embedding_133,Embedding_134,Embedding_135,Embedding_136,Embedding_137,Embedding_138,Embedding_139,Embedding_140,Embedding_141,Embedding_142,Embedding_143,Embedding_144,Embedding_145,Embedding_146,Embedding_147,Embedding_148,Embedding_149,Embedding_150,Embedding_151,Embedding_152,Embedding_153,Embedding_154,Embedding_155,Embedding_156,Embedding_157,Embedding_158,Embedding_159,Embedding_160,Embedding_161,Embedding_162,Embedding_163,Embedding_164,Embedding_165,Embedding_166,Embedding_167,Embedding_168,Embedding_169,Embedding_170,Embedding_171,Embedding_172,Embedding_173,Embedding_174,Embedding_175,Embedding_176,Embedding_177,Embedding_178,Embedding_179,Embedding_180,Embedding_181,Embedding_182,Embedding_183,Embedding_184,Embedding_185,Embedding_186,Embedding_187,Embedding_188,Embedding_189,Embedding_190,Embedding_191,Embedding_192,Embedding_193,Embedding_194,Embedding_195,Embedding_196,Embedding_197,Embedding_198,Embedding_199,Embedding_200,Embedding_201,Embedding_202,Embedding_203,Embedding_204,Embedding_205,Embedding_206,Embedding_207,Embedding_208,Embedding_209,Embedding_210,Embedding_211,Embedding_212,Embedding_213,Embedding_214,Embedding_215,Embedding_216,Embedding_217,Embedding_218,Embedding_219,Embedding_220,Embedding_221,Embedding_222,Embedding_223,Embedding_224,Embedding_225,Embedding_226,Embedding_227,Embedding_228,Embedding_229,Embedding_230,Embedding_231,Embedding_232,Embedding_233,Embedding_234,Embedding_235,Embedding_236,Embedding_237,Embedding_238,Embedding_239,Embedding_240,Embedding_241,Embedding_242,Embedding_243,Embedding_244,Embedding_245,Embedding_246,Embedding_247,Embedding_248,Embedding_249,Embedding_250,Embedding_251,Embedding_252,Embedding_253,Embedding_254,Embedding_255,Embedding_256,Embedding_257,Embedding_258,Embedding_259,Embedding_260,Embedding_261,Embedding_262,Embedding_263,Embedding_264,Embedding_265,Embedding_266,Embedding_267,Embedding_268,Embedding_269,Embedding_270,Embedding_271,Embedding_272,Embedding_273,Embedding_274,Embedding_275,Embedding_276,Embedding_277,Embedding_278,Embedding_279,Embedding_280,Embedding_281,Embedding_282,Embedding_283,Embedding_284,Embedding_285,Embedding_286,Embedding_287,Embedding_288,Embedding_289,Embedding_290,Embedding_291,Embedding_292,Embedding_293,Embedding_294,Embedding_295,Embedding_296,Embedding_297,Embedding_298,Embedding_299,Embedding_300,Embedding_301,Embedding_302,Embedding_303,Embedding_304,Embedding_305,Embedding_306,Embedding_307,Embedding_308,Embedding_309,Embedding_310,Embedding_311,Embedding_312,Embedding_313,Embedding_314,Embedding_315,Embedding_316,Embedding_317,Embedding_318,Embedding_319,Embedding_320,Embedding_321,Embedding_322,Embedding_323,Embedding_324,Embedding_325,Embedding_326,Embedding_327,Embedding_328,Embedding_329,Embedding_330,Embedding_331,Embedding_332,Embedding_333,Embedding_334,Embedding_335,Embedding_336,Embedding_337,Embedding_338,Embedding_339,Embedding_340,Embedding_341,Embedding_342,Embedding_343,Embedding_344,Embedding_345,Embedding_346,Embedding_347,Embedding_348,Embedding_349,Embedding_350,Embedding_351,Embedding_352,Embedding_353,Embedding_354,Embedding_355,Embedding_356,Embedding_357,Embedding_358,Embedding_359,Embedding_360,Embedding_361,Embedding_362,Embedding_363,Embedding_364,Embedding_365,Embedding_366,Embedding_367,Embedding_368,Embedding_369,Embedding_370,Embedding_371,Embedding_372,Embedding_373,Embedding_374,Embedding_375,Embedding_376,Embedding_377,Embedding_378,Embedding_379,Embedding_380,Embedding_381,Embedding_382,Embedding_383
2,1100,0,2,1,2,1,10000,"The apartment is located in a quiet neighborhood . Fully furnished. Linens and towels are provided. It's two blocks away from downtown Albany, and the Palace theater.",,https://a0.muscache.com/pictures/44627226/0e72c75c_original.jpg,"[""Smoke alarm"", ""Kitchen"", ""Air conditioning"", ""Essentials"", ""TV with standard cable"", ""Wifi"", ""Heating"", ""Carbon monoxide alarm""]",2.0,1.0,7,0,"The apartment is located in a quiet neighborhood . Fully furnished. Linens and towels are provided. It's two blocks away from downtown Albany, and the Palace theater.  [""Smoke alarm"", ""Kitchen"", ""Air conditioning"", ""Essentials"", ""TV with standard cable"", ""Wifi"", ""Heating"", ""Carbon monoxide alarm""]",0.06650082,0.017304072,0.045527495,0.014867691,0.00044612965,0.08532528,0.057295643,-0.06842533,-0.012391881,-0.002371946,0.04467529,-0.044666123,-0.06683418,7.923839e-05,0.013116972,0.0033593944,0.13816659,-0.029741917,0.0033497687,-0.011039365,0.064962395,-0.008088258,0.07019964,0.02296288,-0.0021519812,0.08767569,0.02497373,0.07034207,-0.0019742155,0.0138807045,0.062897526,-0.050022535,0.0679228,-0.009784797,0.10934067,0.018330157,0.11712023,0.04366451,0.059719138,0.035993528,-0.043259397,0.016218394,-0.0041935905,0.02079891,-0.057320602,-0.059321504,-0.037821118,-0.0056448206,0.048866447,-0.035505038,-0.028472422,0.06889707,0.008274228,0.040693164,0.0064804573,0.0155949,0.0059387004,0.018202582,0.03633846,-0.024483573,0.08577635,-0.009326033,-0.039724376,0.061756868,-0.00537382,0.0045384634,-0.043202743,0.080823466,0.04978805,-0.11258051,-0.07732978,0.01658859,0.051582664,-0.025996558,0.006727627,0.04981563,0.0041369027,-0.12662782,0.07279521,0.0019398355,-0.03338439,-0.042337514,-0.007911497,0.058120806,-0.010295753,0.01425236,-0.037771188,-0.012431151,-0.06740048,-0.030853093,0.0008016392,-0.07788447,-0.048927836,-0.027689487,0.0585442,0.023349393,-0.08510116,-0.051791072,-0.026302064,0.013700135,-0.019909088,-0.0090948,0.11092003,0.036597893,-0.049862128,-0.056087375,0.010734363,-0.023492938,-0.039249588,-0.007348212,-0.09575763,-0.021244697,0.0047652484,-0.03405871,0.06771885,0.011227162,0.074368924,-0.034681514,0.036511514,-0.04062134,0.017837886,-0.037178304,0.01382349,0.009990281,-0.015446299,-0.019346735,0.01620642,-1.3105742e-33,-0.018420046,0.047595415,-0.04887961,0.06383053,0.113923214,-0.036473304,0.010469058,0.045073535,-0.028236775,0.16369124,0.014257123,0.0001570663,-0.024522847,-0.0068808743,0.037996814,0.00526644,0.038130157,-0.0022970538,-0.0054532676,-0.024752453,-0.04889885,0.038182516,0.018414116,0.048751257,0.005487394,-0.038417142,-0.011558146,0.04201048,-0.007613345,-0.0072940397,-0.021785596,0.07906217,-0.01986844,-0.019699913,-0.023586545,-0.027927227,-0.103109956,-0.034557167,-0.009383144,-0.02251422,-0.065495916,0.049531158,-0.0056386665,0.029260838,0.067175746,0.05479102,0.046093687,-0.045396887,0.10340923,0.019781852,0.025082944,0.046810955,-0.15553288,-0.0046464284,-0.0550355,-0.05115182,0.062370174,-0.025519583,0.11007409,-0.009535449,0.018222958,0.06351938,0.013738315,-0.045988802,0.04821573,-0.012890572,0.012310029,-0.026006488,0.106236376,-0.00094711897,-0.017745405,0.004205306,0.015557916,0.0018303815,0.020609448,0.02751353,-0.1306978,-0.00066783285,-0.03633993,-0.06431007,0.054477334,-0.064590484,0.005769309,0.1130959,0.040990658,-0.041893747,0.030821957,0.021366784,-0.08562559,0.040946122,-0.0012483322,-0.01585883,-0.049885523,0.021410296,-0.056733046,-1.6413112e-33,0.06974156,-0.08581365,-0.04717663,-0.10745415,-0.13197635,0.067602485,-0.067883365,-0.057085518,0.02313547,0.03848696,-0.0639057,0.012788483,0.09220262,0.03803516,0.0050459947,0.057116862,0.082077324,-0.037739675,0.00011682103,0.031329826,0.0046983366,0.04149152,-0.05967179,-0.016970009,-0.065573886,0.046425242,-0.042355694,0.028689768,-0.041571744,0.0031777946,-0.13021761,0.010515886,-0.031681277,-0.027866665,0.015718652,-0.04252551,0.06243179,-0.08178187,-0.07427012,-0.014786254,0.060259826,-0.00066215114,-0.00045915402,0.061228998,0.06735977,0.016325518,-0.0681845,-0.096298315,-0.09595457,0.007827969,0.008094557,-0.011081725,-0.05586518,0.049594667,0.0049234917,0.01793375,-0.055391736,-0.005847362,0.008144732,-0.0045416825,0.006761506,-0.012075622,-0.10486356,-0.016755713,0.0145299155,0.051736213,-0.03604861,-0.04993825,0.04296543,-0.040182076,-0.051956702,0.002198592,0.0009141111,-0.0467432,-0.08232505,0.014006402,0.067228965,-0.058222827,-0.0014723482,0.01806699,-0.040442426,-0.0124028325,-0.03825266,-0.06948106,0.038271744,-0.090663016,0.035802487,-0.032135062,-0.049038295,0.008864887,0.04112711,0.1052603,-0.04952044,-0.037774365,0.00024387248,-4.31304e-08,-0.047637127,-0.0051202453,0.034600582,-0.06926608,0.019218802,-0.09165729,0.08139365,0.00885839,0.020876996,0.06827412,0.02873567,-0.0045221043,0.035094067,0.026647931,-0.0343395,0.007684196,-0.05001063,-0.07317936,-0.028818402,-0.02318704,0.03079581,-0.014435658,0.026380943,0.04750225,0.031889226,-0.05885428,0.045554426,-0.07397933,0.013528564,0.107896745,-0.03143034,0.0028268606,0.030172559,-0.06673454,-0.01480084,-0.0013914502,0.062374614,-0.053447343,0.002747445,-0.03414511,-0.033258576,-0.19254029,-0.13722974,0.028153662,0.09470075,0.0067590754,-0.005593445,-0.043770134,-0.008999115,-0.053548455,0.027279377,0.0030144684,0.02686936,-0.019366957,-0.007907211,-0.067124605,-0.043883722,0.03263139,0.040030707,-0.0010510761,0.013657647,0.04693447,-0.08989739,-0.059481516
2,800,0,1,1,1,1,20000,"Step into the charming and comfy 1BR/1BA apartment in the heart of Albany, NY. It promises a relaxing retreat bordering picturesque Washington Park and funky Lark Street while being within walking distance to vibrant downtown dining, shops, and exciting attractions.<br /><br />The lovely design and prime location will leave you in awe.<br /><br />✔ Comfy Queen Bedroom <br />✔ On-Demand Hot & Cold Filtered Water <br />✔ Open Design Living <br />✔ Fully Equipped Kitchen<br />✔ Smart TV & High-Speed Wi-Fi <br />✔ Free Parking<br /><br />See more below!",,https://a0.muscache.com/pictures/prohost-api/Hosting-3820211/original/f4d15ef2-fac4-436c-a2e3-df89ddc23d54.png,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Shower gel"", ""Coffee maker"", ""Hair dryer"", ""Body soap"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Central air conditioning"", ""Dedicated workspace"", ""Microwave"", ""Dining table"", ""Heating"", ""Smart lock"", ""Pets allowed"", ""HDTV with standard cable, Apple TV"", ""Oven"", ""Noise decibel monitors on property"", ""Essentials"", ""Conditioner"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""Free parking on premises"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free dryer \u2013 In unit"", ""Stove""]",1.0,1.0,7,0,"Step into the charming and comfy 1BR/1BA apartment in the heart of Albany, NY. It promises a relaxing retreat bordering picturesque Washington Park and funky Lark Street while being within walking distance to vibrant downtown dining, shops, and exciting attractions.<br /><br />The lovely design and prime location will leave you in awe.<br /><br />✔ Comfy Queen Bedroom <br />✔ On-Demand Hot & Cold Filtered Water <br />✔ Open Design Living <br />✔ Fully Equipped Kitchen<br />✔ Smart TV & High-Speed Wi-Fi <br />✔ Free Parking<br /><br />See more below!  [""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Shower gel"", ""Coffee maker"", ""Hair dryer"", ""Body soap"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Central air conditioning"", ""Dedicated workspace"", ""Microwave"", ""Dining table"", ""Heating"", ""Smart lock"", ""Pets allowed"", ""HDTV with standard cable, Apple TV"", ""Oven"", ""Noise decibel monitors on property"", ""Essentials"", ""Conditioner"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""Free parking on premises"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free dryer \u2013 In unit"", ""Stove""]",0.04102248,-0.054430068,0.10754223,0.04877102,0.045596108,0.011028043,0.06617494,-0.0917253,-0.091513894,-0.052479386,-0.014070268,0.0031617398,-0.047366615,0.027493559,0.051432498,0.039126202,0.13451244,-0.06307044,0.015697889,0.004430481,0.01982313,-0.019602997,0.08516527,-0.0065713204,0.00144653,0.087177195,0.0046627657,0.035853118,-0.042035118,-0.017207474,0.034498677,0.029157454,0.045205824,0.0077215736,0.08499932,0.0037558943,0.09296991,0.05188788,0.10952649,0.048945945,-0.05277703,-0.043026585,0.01402336,0.049179617,-0.03202713,-0.00527676,-0.05599976,-0.0420012,0.06446712,0.010242309,-0.06192435,0.012411179,0.0030368124,0.026126662,-0.014159004,0.008507816,-0.048285846,-0.035868455,0.025252918,0.003367178,0.07367562,-0.023760395,-0.0491022,0.10138268,0.006513745,-0.0491774,-0.09322139,0.067099415,0.044681363,-0.14617513,-0.07775301,0.007971404,0.017418938,0.020231588,-0.008739702,0.029437594,0.008462302,-0.11058296,0.02319681,0.0077645746,-0.025516672,-0.01803839,-0.0010530993,0.08071653,0.01872461,0.03695849,-0.0579807,-0.04689919,0.03049599,-0.070255436,-0.03379507,-0.028423617,-0.016513478,-0.017384881,-0.001149206,-0.023470849,-0.013106589,-0.039426737,-0.081284896,0.05907091,-0.053663198,-0.015024951,0.058836006,0.032080676,0.004260026,-0.03688663,0.008523749,0.035945784,0.046072956,0.005800608,-0.06785842,0.0023989966,-0.00062380935,-0.07259384,0.019107565,-0.053373624,0.023952696,0.004876005,0.1070711,-0.020160832,0.0058514792,-0.029135048,-0.009008569,-0.028687183,-0.040912714,-0.025910188,-0.012806502,2.328585e-33,-0.0017347184,0.0636927,0.017007086,0.04668681,0.107686825,-0.06487245,0.007980145,-0.0013161557,-0.011975727,0.12716897,0.036511626,-0.0021036726,-0.03433334,-0.0047670365,9.464496e-05,-0.042035867,0.009100624,0.022027468,-0.038189404,-0.012127808,-0.056858305,-0.039931647,-0.005962029,0.010183381,-0.10259535,-0.03483087,0.021848986,0.058994684,0.02707028,0.016874477,-0.003972506,0.06660523,-0.007737504,0.02812595,-0.051339548,-0.058530252,-0.09106969,-0.052442875,0.005511707,0.00090415374,-0.11013952,0.03190099,-0.001600339,0.056261554,0.0719552,0.03422687,0.029397137,0.015774798,0.03578603,0.009395137,-0.03462777,0.023551866,-0.0966757,0.039082244,-0.029161159,-0.06178425,0.052091036,-0.022691067,0.104148224,0.07680382,-0.04333329,0.1310723,0.007578204,-0.09338218,-0.017211419,-0.051253963,0.0384904,0.015646793,0.058984425,0.06574366,0.007656163,0.06110838,0.049117032,0.018698612,0.036972884,-0.0076422463,-0.07231471,-0.003909816,-0.05212531,-0.035799537,0.06408572,0.0018036602,-0.0040460643,0.101400554,0.046713993,-0.0587809,0.043004327,-0.07076895,-0.087207265,0.04077498,-0.03511146,-0.009454306,0.04991476,0.004953584,-0.10669542,-2.2407036e-33,0.072371066,-0.10557037,-0.051223777,-0.06337893,-0.078262255,0.0010897423,0.011980842,-0.056527074,0.02925253,0.06482303,-0.028594973,0.022301903,0.069960624,0.048232198,0.0040465593,0.018742789,0.057598718,-0.026369143,-0.09998757,0.06456033,0.04978838,0.059456684,-0.11337807,0.04150507,-0.05979715,0.075930506,-0.010642013,0.0921494,-0.0115503315,-0.005640468,-0.13172404,0.012683301,-0.030043915,-0.018821511,0.032300267,-0.0039147073,-0.014879035,-0.042731486,-0.071889915,-0.008788442,0.07875261,-0.06904535,0.026793605,0.07931797,0.037162613,0.044403993,-0.052291546,-0.09949922,-0.11389353,0.023347791,0.040524133,-0.036214057,-0.095144205,0.052849554,0.052863184,0.027812691,0.008147978,-0.011602222,-0.034450427,-0.035035495,0.0141971735,-0.011676654,-0.052439436,0.069836475,0.033996962,-0.024481997,-0.0028442654,-8.992958e-05,0.004838756,0.014038795,-0.05250465,0.07352584,-0.005709886,-0.113919765,-0.049821258,-0.016993202,0.12260216,-0.07391451,-0.06736169,0.025299732,-0.019575255,0.013952012,-0.032496314,-0.036848802,0.07405955,-0.0435315,-0.020502836,0.008426027,-0.05772078,0.072718665,0.009527408,0.10081454,-0.06711664,0.022106128,0.0028779746,-5.7007806e-08,-0.06643515,-0.0075140446,0.007997705,-0.016701562,0.033972602,-0.07175612,0.024672443,-0.035459917,-0.025316302,0.012311547,0.03978256,0.0144309,0.028391376,0.064661846,0.027545251,-0.049712557,-0.039319143,0.02899096,-0.031307805,-0.031855542,0.028843008,0.042241525,0.039113726,0.014111819,-0.0038557823,-0.021841275,0.028063813,-0.009561748,0.07706116,0.029141854,-0.054317657,0.0002810351,0.027783962,-0.067732506,-0.01914297,-0.055900697,0.018059237,-0.037183408,-0.009310573,0.012868223,-0.032176036,-0.11162883,-0.11358018,0.05227907,0.019861244,-0.050247274,-0.013156048,-0.017001633,0.0416853,0.008283578,-0.023620637,-0.03813906,0.076139785,-0.041946586,0.040494896,-0.021423567,-0.094426684,-0.022132957,-0.014447689,0.09176646,0.05294454,0.032536313,-0.10117354,0.008110703
2,1000,0,1,1,1,1,17000,"Spacious studio with hardwood floors, fully equipped kitchen, clean and bright. Large modern bath .  Full Cable TV and WiFi. Walking distance to the new Renaissance Hotel.<br />Walk to everything downtown! The Empire Plaza  and the Egg are  across the street.You can't get any closer, to the MVP Arena,  as well as Restaurants, bars, churches. Walk to  Capital and the new Capital Convention Center. Laundry facilities in the apartment",,https://a0.muscache.com/pictures/b3fc42f3-6e5e-4704-9d0f-8ceee5d32046.jpg,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Coffee maker"", ""Private entrance"", ""Hair dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Hot water kettle"", ""Wine glasses"", ""Baking sheet"", ""Dedicated workspace"", ""Microwave"", ""Dining table"", ""Heating"", ""Long term stays allowed"", ""Oven"", ""Backyard"", ""Air conditioning"", ""Toaster"", ""Essentials"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""Free parking on premises"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Free street parking"", ""Lockbox"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Stove""]",0.0,1.0,7,0,"Spacious studio with hardwood floors, fully equipped kitchen, clean and bright. Large modern bath .  Full Cable TV and WiFi. Walking distance to the new Renaissance Hotel.<br />Walk to everything downtown! The Empire Plaza  and the Egg are  across the street.You can't get any closer, to the MVP Arena,  as well as Restaurants, bars, churches. Walk to  Capital and the new Capital Convention Center. Laundry facilities in the apartment  [""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Coffee maker"", ""Private entrance"", ""Hair dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Hot water kettle"", ""Wine glasses"", ""Baking sheet"", ""Dedicated workspace"", ""Microwave"", ""Dining table"", ""Heating"", ""Long term stays allowed"", ""Oven"", ""Backyard"", ""Air conditioning"", ""Toaster"", ""Essentials"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""Free parking on premises"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Free street parking"", ""Lockbox"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Stove""]",0.061690703,-0.108049996,0.037046153,0.027071647,0.014064294,0.050534792,-0.0028185952,-0.072833546,-0.05572176,-0.030441877,0.022456314,-0.014655705,-0.03401134,-0.01870217,0.05129123,-0.048475225,0.10299358,-0.033004474,-0.023658557,-0.019345751,0.008545278,-0.071919285,-0.023367882,-0.00710292,-0.0013535277,0.08667841,-0.013925817,0.025919827,-0.026413359,-0.015127876,0.031826954,-0.009455315,0.017513027,-0.01594004,0.11680701,0.02538343,0.08109818,-0.0012180309,0.112751395,-0.038974144,0.05856796,-0.007996435,0.015443133,0.04529416,0.030677395,-0.018940695,-0.043783013,-0.021294799,0.055286597,0.040200032,0.02216606,-0.018673604,0.024564179,0.042643107,-0.051646866,0.032520905,-0.00019732692,-0.028972007,0.03503805,-0.022040691,0.02563338,-0.043836597,-0.01575457,0.09902962,-0.0044795685,-0.048943225,-0.069224015,0.10799538,-0.026822183,-0.08532241,-0.11516359,-0.011529629,0.045800243,0.03393617,0.055253927,-0.030059332,-0.056160808,-0.05865447,0.024532173,-0.027190808,0.0103773195,-0.024693124,-0.008246762,0.05680846,-0.04337418,0.06326821,-0.048335027,-0.0611331,0.02662498,-0.03569609,-0.028106617,-0.06624448,-0.010652928,-0.020429855,0.01176339,0.021267436,-0.10000064,-0.02445766,-0.0025675136,0.059999406,-0.052656278,0.056735955,0.085478805,0.008923516,-0.034691244,0.00023762658,0.02261623,0.024218336,-0.02914667,-0.005844374,-0.023960138,0.024709448,0.033728242,-0.14903043,0.06241238,0.0470204,0.03206822,-0.04077644,0.0315204,0.030789563,0.026738517,-0.04622121,-0.016828274,-0.025544474,-0.06016183,-0.0052209897,-0.03769498,-1.0510697e-33,-0.09089387,0.04700403,0.015904546,0.109732464,0.12488994,-0.033769134,-0.032456666,0.006463189,-0.0025632505,0.05612811,0.08380993,0.011385872,-0.024406685,-0.026730185,0.06193774,-0.019254273,0.043749403,0.0654462,-0.05154282,-0.08166432,-0.051708054,-0.064051226,0.0012618409,0.029993238,-0.028538851,0.079194315,0.03945684,0.03632099,0.046441093,-0.0038284815,-0.03134457,0.122377664,0.00980649,0.07348388,-0.036723465,0.025284598,-0.06647873,-0.056303393,0.012603275,0.025298806,-0.118033044,0.015816778,-0.0074839406,0.029913146,0.05031939,0.024526715,0.05532719,-0.008391288,0.083304025,0.06492501,0.010291984,-0.012098206,-0.11588677,0.03596989,-0.017033922,-0.046286043,-0.008474475,0.0045312885,0.08266672,0.016216232,0.012459789,0.08740088,-0.08028574,0.090440996,-0.0419866,0.027248112,-0.018118031,0.01720041,0.104472555,-0.017108608,-0.00640164,0.01735149,-0.00776772,0.11123902,0.07808908,0.03850218,-0.060171045,-0.021011274,-0.046716854,-0.048809886,-0.009351486,-0.0050158915,-0.027949864,0.06765248,0.060921326,-0.06316888,0.0018817422,0.021419892,-0.026781837,-0.026411204,0.00017126613,0.012612485,0.028163647,0.08085276,-0.12032004,4.9111385e-35,0.0844841,-0.08689941,-0.08461499,-0.032480042,-0.03261634,0.030216027,-0.03263507,-0.01582345,0.026339903,0.007682276,-0.02618802,0.03082715,-0.030358583,0.05471497,-0.00874054,0.014998223,0.11916879,-0.042053234,-0.055417545,0.031066615,0.057488076,0.071816206,-0.10558438,0.013362214,-0.07534652,0.062905915,-0.06982043,0.0513192,-0.0034909481,-0.0033783647,-0.13915987,-0.0019462078,-0.048412625,0.03852875,0.039516054,-0.0021296,0.031582493,-0.055284973,-0.047988832,0.05750186,0.040804625,-0.06560386,0.020486005,0.09715938,0.054857228,0.04959029,-0.021503283,-0.14530335,-0.066461034,0.020592792,0.027578091,-0.08549997,-0.055414673,-0.01449541,0.00034236183,0.08792185,-0.01130086,-0.05201831,-0.06700762,-0.02018398,0.06989492,0.04685725,-0.04113997,0.075575754,0.019261662,-0.062048387,-0.04335728,0.05833854,-0.045044094,0.018955609,-0.03072824,0.010283783,-0.07737701,-0.07730391,-0.07793801,-0.024723714,0.15938337,-0.033367436,0.005285486,-0.001149529,-0.09571601,0.025486179,-0.036035534,-0.047987383,0.0827277,0.042576507,-0.033774305,-0.034302156,-0.0302342,0.04778922,-0.021379959,0.052995726,0.0002518095,-0.007495913,-0.044737432,-5.9505027e-08,-0.10220462,0.0226906,0.0033698247,-0.0073423353,0.025464414,-0.0999577,-0.014538681,0.0060102316,0.008388253,0.03872251,-0.014332453,0.018666578,-0.018744469,0.056597203,-0.016854122,0.014966266,-0.05066602,0.019007903,-0.052107885,-0.057091277,-0.0027946134,0.046426017,0.046561122,0.028249668,0.0043875314,-0.06338296,0.028550675,0.05263042,0.046811715,0.061184574,-0.017083969,0.0038594017,-0.03192468,-0.10025198,-0.051991414,-0.0044148313,0.05980978,-0.0348519,0.03095662,0.023803717,-0.022300143,-0.0947466,-0.06333361,0.0058460613,0.017730104,0.02666497,-0.04239412,-0.028216427,0.055558357,-0.08122021,-0.042755593,-0.006014543,0.03487504,-0.033988226,0.007000164,-0.010289605,-0.02164872,0.051903896,0.05762951,0.016315043,0.046337105,0.028125588,-0.04724983,0.027103687
